pizza_index,raw_menus,time_stamps,menus_clean,garnish,title,ingredients
272,"Crimini mushroom, green bell pepper, mozzarella , Valbreso feta cheese; garnished with garlic olive oil , Italian parsley",7/15/19 18:34,"crimini mushroom, green bell pepper, mozzarella , valbreso feta cheese"," garnished with garlic olive oil , Italian parsley",,crimini mushroom
272,"Crimini mushroom, green bell pepper, mozzarella , Valbreso feta cheese; garnished with garlic olive oil , Italian parsley",7/15/19 18:34,"crimini mushroom, green bell pepper, mozzarella , valbreso feta cheese"," garnished with garlic olive oil , Italian parsley",,green bell pepper
272,"Crimini mushroom, green bell pepper, mozzarella , Valbreso feta cheese; garnished with garlic olive oil , Italian parsley",7/15/19 18:34,"crimini mushroom, green bell pepper, mozzarella , valbreso feta cheese"," garnished with garlic olive oil , Italian parsley",,mozzarella cheese 
272,"Crimini mushroom, green bell pepper, mozzarella , Valbreso feta cheese; garnished with garlic olive oil , Italian parsley",7/15/19 18:34,"crimini mushroom, green bell pepper, mozzarella , valbreso feta cheese"," garnished with garlic olive oil , Italian parsley",,feta cheese
273,"Corn, onion, organic zucchini (Golden Rule Organics), Valbreso feta , mozzarella cheese; garnished with garlic olive oil, cilantro, fresh lime",7/15/19 18:34,"corn, onion, organic zucchini (golden rule organics), valbreso feta , mozzarella cheese"," garnished with garlic olive oil, cilantro, fresh lime",,corn
273,"Corn, onion, organic zucchini (Golden Rule Organics), Valbreso feta , mozzarella cheese; garnished with garlic olive oil, cilantro, fresh lime",7/15/19 18:34,"corn, onion, organic zucchini (golden rule organics), valbreso feta , mozzarella cheese"," garnished with garlic olive oil, cilantro, fresh lime",,onion
273,"Corn, onion, organic zucchini (Golden Rule Organics), Valbreso feta , mozzarella cheese; garnished with garlic olive oil, cilantro, fresh lime",7/15/19 18:34,"corn, onion, organic zucchini (golden rule organics), valbreso feta , mozzarella cheese"," garnished with garlic olive oil, cilantro, fresh lime",, zucchini 
273,"Corn, onion, organic zucchini (Golden Rule Organics), Valbreso feta , mozzarella cheese; garnished with garlic olive oil, cilantro, fresh lime",7/15/19 18:34,"corn, onion, organic zucchini (golden rule organics), valbreso feta , mozzarella cheese"," garnished with garlic olive oil, cilantro, fresh lime",,feta 
273,"Corn, onion, organic zucchini (Golden Rule Organics), Valbreso feta , mozzarella cheese; garnished with garlic olive oil, cilantro, fresh lime",7/15/19 18:34,"corn, onion, organic zucchini (golden rule organics), valbreso feta , mozzarella cheese"," garnished with garlic olive oil, cilantro, fresh lime",,mozzarella cheese
274,"Cherry tomato, onion, Valbreso feta , mozzarella cheese;  garnished with garlic olive oil, lemon juice, organic lemon zest, cilantro",7/15/19 18:34,"cherry tomato, onion, valbreso feta , mozzarella cheese","  garnished with garlic olive oil, lemon juice, organic lemon zest, cilantro",,cherry tomato
274,"Cherry tomato, onion, Valbreso feta , mozzarella cheese;  garnished with garlic olive oil, lemon juice, organic lemon zest, cilantro",7/15/19 18:34,"cherry tomato, onion, valbreso feta , mozzarella cheese","  garnished with garlic olive oil, lemon juice, organic lemon zest, cilantro",,onion
274,"Cherry tomato, onion, Valbreso feta , mozzarella cheese;  garnished with garlic olive oil, lemon juice, organic lemon zest, cilantro",7/15/19 18:34,"cherry tomato, onion, valbreso feta , mozzarella cheese","  garnished with garlic olive oil, lemon juice, organic lemon zest, cilantro",,feta 
274,"Cherry tomato, onion, Valbreso feta , mozzarella cheese;  garnished with garlic olive oil, lemon juice, organic lemon zest, cilantro",7/15/19 18:34,"cherry tomato, onion, valbreso feta , mozzarella cheese","  garnished with garlic olive oil, lemon juice, organic lemon zest, cilantro",,mozzarella cheese
275,"Artichoke heart, organic baby spinach, mozzarella , Berkeley-made fresh ricotta cheese (Belfiore); garnished with garlic olive oil, organic lemon zest , Italian parsley",7/15/19 18:34,"artichoke heart, organic baby spinach, mozzarella , berkeley-made fresh ricotta cheese (belfiore)"," garnished with garlic olive oil, organic lemon zest , Italian parsley",,artichoke heart
275,"Artichoke heart, organic baby spinach, mozzarella , Berkeley-made fresh ricotta cheese (Belfiore); garnished with garlic olive oil, organic lemon zest , Italian parsley",7/15/19 18:34,"artichoke heart, organic baby spinach, mozzarella , berkeley-made fresh ricotta cheese (belfiore)"," garnished with garlic olive oil, organic lemon zest , Italian parsley",, baby spinach
275,"Artichoke heart, organic baby spinach, mozzarella , Berkeley-made fresh ricotta cheese (Belfiore); garnished with garlic olive oil, organic lemon zest , Italian parsley",7/15/19 18:34,"artichoke heart, organic baby spinach, mozzarella , berkeley-made fresh ricotta cheese (belfiore)"," garnished with garlic olive oil, organic lemon zest , Italian parsley",,mozzarella cheese 
275,"Artichoke heart, organic baby spinach, mozzarella , Berkeley-made fresh ricotta cheese (Belfiore); garnished with garlic olive oil, organic lemon zest , Italian parsley",7/15/19 18:34,"artichoke heart, organic baby spinach, mozzarella , berkeley-made fresh ricotta cheese (belfiore)"," garnished with garlic olive oil, organic lemon zest , Italian parsley",,ricotta cheese 
282,"Roasted eggplant, house made tomato sauce, mozzarella cheese; garnished with garlic-parmesan-basil breadcrumbs",7/25/19 0:54,"roasted eggplant, house made tomato sauce, mozzarella cheese", garnished with garlic-parmesan-basil breadcrumbs,,roasted eggplant
282,"Roasted eggplant, house made tomato sauce, mozzarella cheese; garnished with garlic-parmesan-basil breadcrumbs",7/25/19 0:54,"roasted eggplant, house made tomato sauce, mozzarella cheese", garnished with garlic-parmesan-basil breadcrumbs,,tomato sauce
282,"Roasted eggplant, house made tomato sauce, mozzarella cheese; garnished with garlic-parmesan-basil breadcrumbs",7/25/19 0:54,"roasted eggplant, house made tomato sauce, mozzarella cheese", garnished with garlic-parmesan-basil breadcrumbs,,mozzarella cheese
283,"Corn, pasilla pepper, red onion, Valbreso feta cheese, mozzarella cheese; garnished with garlic olive oil, cilantro, lime",7/25/19 0:54,"corn, pasilla pepper, red onion, valbreso feta cheese, mozzarella cheese"," garnished with garlic olive oil, cilantro, lime",,corn
283,"Corn, pasilla pepper, red onion, Valbreso feta cheese, mozzarella cheese; garnished with garlic olive oil, cilantro, lime",7/25/19 0:54,"corn, pasilla pepper, red onion, valbreso feta cheese, mozzarella cheese"," garnished with garlic olive oil, cilantro, lime",,pasilla pepper
283,"Corn, pasilla pepper, red onion, Valbreso feta cheese, mozzarella cheese; garnished with garlic olive oil, cilantro, lime",7/25/19 0:54,"corn, pasilla pepper, red onion, valbreso feta cheese, mozzarella cheese"," garnished with garlic olive oil, cilantro, lime",,red onion
283,"Corn, pasilla pepper, red onion, Valbreso feta cheese, mozzarella cheese; garnished with garlic olive oil, cilantro, lime",7/25/19 0:54,"corn, pasilla pepper, red onion, valbreso feta cheese, mozzarella cheese"," garnished with garlic olive oil, cilantro, lime",,feta cheese
283,"Corn, pasilla pepper, red onion, Valbreso feta cheese, mozzarella cheese; garnished with garlic olive oil, cilantro, lime",7/25/19 0:54,"corn, pasilla pepper, red onion, valbreso feta cheese, mozzarella cheese"," garnished with garlic olive oil, cilantro, lime",,mozzarella cheese
284,"Heirloom tomato (Full Belly Farms), herbed ricotta cheese, mozzarella cheese; garnished with garlic olive oil , Italian parsley",7/25/19 0:54,"heirloom tomato (full belly farms), herbed ricotta cheese, mozzarella cheese"," garnished with garlic olive oil , Italian parsley",,heirloom tomato 
284,"Heirloom tomato (Full Belly Farms), herbed ricotta cheese, mozzarella cheese; garnished with garlic olive oil , Italian parsley",7/25/19 0:54,"heirloom tomato (full belly farms), herbed ricotta cheese, mozzarella cheese"," garnished with garlic olive oil , Italian parsley",,herbed ricotta cheese
284,"Heirloom tomato (Full Belly Farms), herbed ricotta cheese, mozzarella cheese; garnished with garlic olive oil , Italian parsley",7/25/19 0:54,"heirloom tomato (full belly farms), herbed ricotta cheese, mozzarella cheese"," garnished with garlic olive oil , Italian parsley",,mozzarella cheese
285,"Crimini mushroom, goat cheese (Sky Hill Farms), red onion, mozzarella cheese; garnished with garlic olive oil, oregano, Italian parsley",7/25/19 0:54,"crimini mushroom, goat cheese (sky hill farms), red onion, mozzarella cheese"," garnished with garlic olive oil, oregano, Italian parsley",,crimini mushroom
285,"Crimini mushroom, goat cheese (Sky Hill Farms), red onion, mozzarella cheese; garnished with garlic olive oil, oregano, Italian parsley",7/25/19 0:54,"crimini mushroom, goat cheese (sky hill farms), red onion, mozzarella cheese"," garnished with garlic olive oil, oregano, Italian parsley",,goat cheese 
285,"Crimini mushroom, goat cheese (Sky Hill Farms), red onion, mozzarella cheese; garnished with garlic olive oil, oregano, Italian parsley",7/25/19 0:54,"crimini mushroom, goat cheese (sky hill farms), red onion, mozzarella cheese"," garnished with garlic olive oil, oregano, Italian parsley",,red onion
285,"Crimini mushroom, goat cheese (Sky Hill Farms), red onion, mozzarella cheese; garnished with garlic olive oil, oregano, Italian parsley",7/25/19 0:54,"crimini mushroom, goat cheese (sky hill farms), red onion, mozzarella cheese"," garnished with garlic olive oil, oregano, Italian parsley",,mozzarella cheese
286,"Green, yellow, red onion, mozzarella cheese, Asiago cheese; garnished with Dunbarton blue cheese, garlic olive oil, Italian parsley",7/25/19 0:54,"green, yellow, red onion, mozzarella cheese, asiago cheese"," garnished with Dunbarton blue cheese, garlic olive oil, Italian parsley",,green onion
286,"Green, yellow, red onion, mozzarella cheese, Asiago cheese; garnished with Dunbarton blue cheese, garlic olive oil, Italian parsley",7/25/19 0:54,"green, yellow, red onion, mozzarella cheese, asiago cheese"," garnished with Dunbarton blue cheese, garlic olive oil, Italian parsley",,yellow onion
286,"Green, yellow, red onion, mozzarella cheese, Asiago cheese; garnished with Dunbarton blue cheese, garlic olive oil, Italian parsley",7/25/19 0:54,"green, yellow, red onion, mozzarella cheese, asiago cheese"," garnished with Dunbarton blue cheese, garlic olive oil, Italian parsley",,red onion
286,"Green, yellow, red onion, mozzarella cheese, Asiago cheese; garnished with Dunbarton blue cheese, garlic olive oil, Italian parsley",7/25/19 0:54,"green, yellow, red onion, mozzarella cheese, asiago cheese"," garnished with Dunbarton blue cheese, garlic olive oil, Italian parsley",,mozzarella cheese
286,"Green, yellow, red onion, mozzarella cheese, Asiago cheese; garnished with Dunbarton blue cheese, garlic olive oil, Italian parsley",7/25/19 0:54,"green, yellow, red onion, mozzarella cheese, asiago cheese"," garnished with Dunbarton blue cheese, garlic olive oil, Italian parsley",,asiago cheese
287,"Roasted eggplant, house made tomato sauce, mozzarella cheese; garnished with garlic-parmesan-basil breadcrumbs",7/25/19 0:54,"roasted eggplant, house made tomato sauce, mozzarella cheese", garnished with garlic-parmesan-basil breadcrumbs,,roasted eggplant
287,"Roasted eggplant, house made tomato sauce, mozzarella cheese; garnished with garlic-parmesan-basil breadcrumbs",7/25/19 0:54,"roasted eggplant, house made tomato sauce, mozzarella cheese", garnished with garlic-parmesan-basil breadcrumbs,,tomato sauce
287,"Roasted eggplant, house made tomato sauce, mozzarella cheese; garnished with garlic-parmesan-basil breadcrumbs",7/25/19 0:54,"roasted eggplant, house made tomato sauce, mozzarella cheese", garnished with garlic-parmesan-basil breadcrumbs,,mozzarella cheese
288,"Corn, pasilla pepper, red onion, Valbreso feta cheese, mozzarella cheese; garnished with garlic olive oil, cilantro, lime",7/25/19 0:54,"corn, pasilla pepper, red onion, valbreso feta cheese, mozzarella cheese"," garnished with garlic olive oil, cilantro, lime",,corn
288,"Corn, pasilla pepper, red onion, Valbreso feta cheese, mozzarella cheese; garnished with garlic olive oil, cilantro, lime",7/25/19 0:54,"corn, pasilla pepper, red onion, valbreso feta cheese, mozzarella cheese"," garnished with garlic olive oil, cilantro, lime",,pasilla pepper
288,"Corn, pasilla pepper, red onion, Valbreso feta cheese, mozzarella cheese; garnished with garlic olive oil, cilantro, lime",7/25/19 0:54,"corn, pasilla pepper, red onion, valbreso feta cheese, mozzarella cheese"," garnished with garlic olive oil, cilantro, lime",,red onion
288,"Corn, pasilla pepper, red onion, Valbreso feta cheese, mozzarella cheese; garnished with garlic olive oil, cilantro, lime",7/25/19 0:54,"corn, pasilla pepper, red onion, valbreso feta cheese, mozzarella cheese"," garnished with garlic olive oil, cilantro, lime",,feta cheese
288,"Corn, pasilla pepper, red onion, Valbreso feta cheese, mozzarella cheese; garnished with garlic olive oil, cilantro, lime",7/25/19 0:54,"corn, pasilla pepper, red onion, valbreso feta cheese, mozzarella cheese"," garnished with garlic olive oil, cilantro, lime",,mozzarella cheese
289,"Heirloom tomato (Full Belly Farms), herbed ricotta cheese, mozzarella cheese; garnished with garlic olive oil , Italian parsley",7/25/19 0:54,"heirloom tomato (full belly farms), herbed ricotta cheese, mozzarella cheese"," garnished with garlic olive oil , Italian parsley",,heirloom tomato 
289,"Heirloom tomato (Full Belly Farms), herbed ricotta cheese, mozzarella cheese; garnished with garlic olive oil , Italian parsley",7/25/19 0:54,"heirloom tomato (full belly farms), herbed ricotta cheese, mozzarella cheese"," garnished with garlic olive oil , Italian parsley",,herbed ricotta cheese
289,"Heirloom tomato (Full Belly Farms), herbed ricotta cheese, mozzarella cheese; garnished with garlic olive oil , Italian parsley",7/25/19 0:54,"heirloom tomato (full belly farms), herbed ricotta cheese, mozzarella cheese"," garnished with garlic olive oil , Italian parsley",,mozzarella cheese
290,"Crimini mushroom, goat cheese (Sky Hill Farms), red onion, mozzarella cheese; garnished with garlic olive oil, oregano, Italian parsley",7/25/19 0:54,"crimini mushroom, goat cheese (sky hill farms), red onion, mozzarella cheese"," garnished with garlic olive oil, oregano, Italian parsley",,crimini mushroom
